target_harvest_month,crop_code,state_code,year,modal_price
3,25,1,2025,41.43082322767723
7,25,1,2025,45.306280675170235
11,25,1,2030,34.58853367854675
5,25,1,2029,49.21366634807508
9,25,1,2026,44.17578270888808
11,25,1,2028,45.06772080749737
10,25,1,2024,41.15012620926582
3,25,1,2030,31.208993244400478
11,25,1,2024,46.77472380306146
6,25,1,2028,28.357086153909684
12,25,1,2027,56.42410611095127
6,25,1,2030,26.279455202785222
12,25,1,2026,32.153846325626475
9,25,1,2025,37.401047613608725
5,25,1,2025,27.177776675884044
2,25,1,2030,52.881841805322374
2,25,1,2028,30.856465926579265
3,25,1,2025,44.782122277508165
8,25,1,2029,59.12472404359791
9,25,1,2025,34.86356496140217
8,25,1,2030,47.66618761861549
1,25,1,2024,22.143945372786003
12,25,1,2029,50.04253411921035
5,25,1,2030,48.35267258327948
1,25,1,2027,28.914316540022156
10,25,1,2025,45.33895517622489
7,25,1,2026,34.478365779381704
4,25,1,2029,37.70124493187887
4,25,1,2025,42.21501528556668
11,25,1,2028,39.72473002350506
10,25,1,2027,40.101830278601085
6,25,1,2029,25.04621635126429
8,25,1,2025,33.48802224370892
1,25,1,2030,53.068734246991376
7,25,1,2025,34.018948983300284
3,25,1,2025,30.67797586404068
1,25,1,2029,40.7678609554766
9,25,1,2026,41.763275571617676
10,25,1,2027,30.354604964297714
1,25,1,2030,50.20784130864044
1,25,1,2026,53.40510581784212
7,25,1,2027,48.21421293215457
5,25,1,2026,22.18577525181775
7,25,1,2030,53.213494984203166
4,25,1,2026,31.99993022105586
11,25,1,2027,48.51345956019925
9,25,1,2024,30.417229931296298
7,25,1,2026,35.349731539111126
1,25,1,2027,37.6794876579805
5,25,1,2029,35.9140464337008
1,25,1,2026,47.88083481226298
1,25,1,2024,23.2765364895633
7,25,1,2024,21.640192037617993
4,25,1,2026,44.66116405152637
9,25,1,2025,27.38921605021834
10,25,1,2030,64.12182970079733
1,25,1,2029,38.42042400933278
1,25,1,2027,28.72328115657015
10,25,1,2029,59.27689376768869
3,25,1,2028,51.52577895878636
10,25,1,2026,26.097104268846813
7,25,1,2030,37.4811692530248
7,25,1,2028,43.76773156453178
12,25,1,2029,32.185730562674934
4,25,1,2027,39.85552611169927
5,25,1,2027,28.545365291606213
8,25,1,2025,39.90308115642118
5,25,1,2024,31.10751020580407
12,25,1,2028,49.00750475233196
9,25,1,2025,37.40116225443125
7,25,1,2026,31.061581989124164
4,25,1,2024,23.108604336935464
2,25,1,2027,51.82280966098502
1,25,1,2027,24.480999632400394
4,25,1,2028,43.643837770782646
10,25,1,2027,55.31870210649755
11,25,1,2025,39.92708475065617
2,25,1,2027,25.91986248966305
4,25,1,2024,36.65910692354042
8,25,1,2030,63.61901365970596
10,25,1,2025,52.4975822297939
10,25,1,2024,38.02665396027163
8,25,1,2025,41.37005151142377
5,25,1,2026,35.61852232508066
10,25,1,2028,54.98347345303147
10,25,1,2027,35.29833076470099
6,25,1,2026,51.20609057813906
5,25,1,2030,59.76877504933806
1,25,1,2030,29.19659109508455
8,25,1,2030,58.18880343956078
3,25,1,2030,57.03025158669113
4,25,1,2030,39.026029313989405
5,25,1,2025,25.88482832029232
3,25,1,2027,46.71902134111997
3,25,1,2030,49.17959014586921
11,25,1,2026,35.07481414845017
9,25,1,2029,45.781540087573156
4,25,1,2028,26.85682878019296
3,25,1,2030,63.08699773092089
9,25,1,2029,43.96993377337354
2,25,1,2029,47.27996554517391
12,25,1,2028,46.39572551766711
2,25,1,2025,35.34951175239244
12,25,1,2030,26.55502540533562
3,25,1,2026,48.324177333196424
6,25,1,2030,35.78822547690712
5,25,1,2029,38.69225561410453
3,25,1,2025,47.31403547882618
8,25,1,2028,57.38530301249645
8,25,1,2029,46.57025696919122
9,25,1,2026,36.70095731526142
7,25,1,2029,48.43673699980957
6,25,1,2027,26.508545219769765
12,25,1,2029,61.17248380067929
10,25,1,2027,47.94009742297641
5,25,1,2025,26.42102978581765
10,25,1,2025,26.066484466304622
4,25,1,2030,34.39161217728049
5,25,1,2028,50.23815323349336
5,25,1,2027,24.370589658207525
4,25,1,2026,29.65554242137818
3,25,1,2030,57.28564145374191
2,25,1,2027,28.808659023653878
1,25,1,2029,41.22808581085316
4,25,1,2029,41.8355224689713
11,25,1,2029,54.67454636186277
7,25,1,2027,25.14465143541315
10,25,1,2026,35.956760393949104
4,25,1,2030,48.45638150846268
11,25,1,2029,41.583869929612625
1,25,1,2028,53.64569815342963
8,25,1,2026,26.39515181356456
2,25,1,2029,29.722559990221292
3,25,1,2025,42.422070573005946
5,25,1,2025,44.0077492995022
8,25,1,2028,55.160685422545974
10,25,1,2030,33.331859243360945
1,25,1,2026,33.12104566309257
7,25,1,2024,27.7839931817334
5,25,1,2030,35.431153777268264
10,25,1,2030,37.738496068237204
11,25,1,2027,40.98310057384573
9,25,1,2025,26.964934623522417
5,25,1,2030,42.1403691669661
11,25,1,2026,32.77061559810601
12,25,1,2030,52.45466160723214
3,25,1,2025,29.48193330470116
1,25,1,2026,22.427347281753782
4,25,1,2024,27.51284751251388
3,25,1,2024,35.72411759012657
3,25,1,2027,38.180499843850086
2,25,1,2028,41.212928960949135
6,25,1,2029,56.10478400246615
5,25,1,2025,28.0376602981079
9,25,1,2027,46.25320623519905
8,25,1,2028,50.66184802625556
5,25,1,2028,32.486230681995096
11,25,1,2025,23.678095744112383
7,25,1,2028,42.07906212855271
4,25,1,2029,33.237985105748834
3,25,1,2028,29.849610819084834
9,25,1,2024,46.14678585581008
5,25,1,2024,37.440036082529375
5,25,1,2027,23.6583041218122
5,25,1,2026,42.61692529344897
1,25,1,2028,39.379469691544465
11,25,1,2026,33.21358535058626
5,25,1,2030,59.35262391548879
9,25,1,2030,26.553843079936264
6,25,1,2025,22.785042866869812
5,25,1,2029,39.254763307714484
10,25,1,2030,38.609185270057345
8,25,1,2027,26.633635371585736
7,25,1,2029,42.988685173030845
2,25,1,2027,56.61905720503697
3,25,1,2025,43.19043644817277
9,25,1,2029,43.51606742803519
3,25,1,2024,42.95017212904991
10,25,1,2028,40.16827373496931
10,25,1,2027,53.660951328862225
12,25,1,2024,20.536883112179776
12,25,1,2028,50.243980660748875
11,25,1,2026,39.963941889612265
8,25,1,2028,53.09699762340302
2,25,1,2025,36.03392217079126
6,25,1,2026,36.42810257090682
3,25,1,2028,26.2986586745196
8,25,1,2024,35.33401499880949
3,25,1,2029,35.37571841374498
4,25,1,2029,44.37772886914367
1,25,1,2026,40.81278101199231
9,25,1,2024,41.573647423553695
12,25,1,2027,55.135046661321994
8,25,1,2030,38.366188645486794
8,25,1,2026,43.75137489308695
4,25,1,2030,46.734758938318755
9,25,1,2029,58.67208352571757
7,25,1,2024,42.99407158755638
4,25,1,2027,38.786966591023265
2,25,1,2024,39.996549650431824
2,25,1,2030,50.23524724630685
8,25,1,2028,43.19480116710581
6,25,1,2028,58.35701786094336
3,25,1,2025,26.574704986442296
11,25,1,2028,58.6901937539735
7,25,1,2025,21.701330676916896
5,25,1,2025,34.60730249703527
11,25,1,2027,49.28489132916114
8,25,1,2030,62.75833468795409
9,25,1,2030,56.816564935783674
7,25,1,2026,42.92418956505611
11,25,1,2027,37.2057409447863
8,25,1,2025,24.59566412145982
12,25,1,2030,53.1776955904538
8,25,1,2030,50.69647447316756
9,25,1,2027,44.58544762173373
4,25,1,2028,25.185524682966875
10,25,1,2027,49.45877194644957
10,25,1,2028,59.0456229986815
9,25,1,2026,39.38231383153436
11,25,1,2026,22.347330495930855
11,25,1,2029,47.68103024208732
10,25,1,2027,37.10086958885038
6,25,1,2029,54.22145371673318
5,25,1,2030,31.09342269763887
8,25,1,2027,25.257190587281144
10,25,1,2024,29.687057548644976
5,25,1,2026,52.112146442825306
11,25,1,2025,21.032411237925977
5,25,1,2026,44.221515201219
3,25,1,2024,27.88997123163176
9,25,1,2026,50.75017401293861
7,25,1,2024,44.32701195086129
4,25,1,2030,42.9186869072076
9,25,1,2024,47.16438803551783
2,25,1,2029,41.38282674017593
3,25,1,2030,32.46283369817962
10,25,1,2025,38.6288832676602
9,25,1,2024,43.61534214795047
4,25,1,2024,41.116652211161274
6,25,1,2029,40.467380278640874
1,25,1,2026,34.670925629176686
3,25,1,2026,40.89319710008225
4,25,1,2024,44.52368327191341
4,25,1,2028,41.51500435772855
5,25,1,2030,45.87142928757547
3,25,1,2024,40.55285080582507
5,25,1,2025,48.9542840795086
9,25,1,2030,41.56840262235852
6,25,1,2027,55.23619652746044
11,25,1,2028,34.18537111376981
2,25,1,2026,22.338893518931897
5,25,1,2024,43.92215581812148
7,25,1,2030,60.02755733277569
7,25,1,2028,25.613628495008346
5,25,1,2024,23.84716467689245
5,25,1,2030,40.398273184099104
2,25,1,2028,51.09933632607931
8,25,1,2024,48.332061827314305
5,25,1,2027,28.825036245755395
2,25,1,2026,24.08441034808656
7,25,1,2028,37.310599844673405
6,25,1,2026,27.635197382800516
1,25,1,2026,29.01172790253237
9,25,1,2025,24.57780590831879
2,25,1,2024,25.292346425130013
2,25,1,2025,44.53401389408208
11,25,1,2030,48.3180642997887
7,25,1,2025,40.10337006525216
8,25,1,2028,38.982166640091734
11,25,1,2025,31.414096066803104
5,25,1,2026,46.45710992197254
11,25,1,2027,51.14912331843379
6,25,1,2028,37.446700124333155
12,25,1,2027,26.024261574479794
8,25,1,2028,26.07781795212487
1,25,1,2028,54.44282988769253
9,25,1,2026,29.294582168684332
2,25,1,2029,26.613658831456895
1,25,1,2025,33.03110869772168
12,25,1,2029,61.41595735341865
12,25,1,2029,52.22486092866095
8,25,1,2029,38.82446237475763
4,25,1,2024,47.343840146295946
12,25,1,2025,35.66946743825943
2,25,1,2025,45.72526293807857
12,25,1,2026,36.192590882244055
6,25,1,2026,46.7433974807846
12,25,1,2027,27.17065222904959
3,25,1,2027,55.572364086009344
7,25,1,2029,34.53694109468857
1,25,1,2028,44.51230932963613
4,25,1,2030,42.84813701706083
12,25,1,2030,37.7474426945448
3,25,1,2030,34.76050384437439
6,25,1,2029,28.690138019142843
7,25,1,2024,42.096792482651544
6,25,1,2028,29.09958544020721
5,25,1,2025,38.05119901643242
10,25,1,2029,52.58412133417135
8,25,1,2030,55.26317919749716
10,25,1,2029,34.833180281724935
11,25,1,2025,36.608338441018454
5,25,1,2025,41.57423995456852
12,25,1,2030,43.476886896315165
1,25,1,2025,32.983458500273294
9,25,1,2026,42.89365904308237
9,25,1,2027,52.749366443401115
2,25,1,2024,39.686714132244546
5,25,1,2026,47.4835525090858
11,25,1,2024,44.424546846877206
6,25,1,2026,28.882856993371732
8,25,1,2026,41.47808297049315
3,25,1,2029,26.228688625487997
7,25,1,2027,40.93211845775968
3,25,1,2029,36.624088141191045
3,25,1,2025,33.77828747037504
4,25,1,2026,49.988463032271156
9,25,1,2029,57.760925344449625
1,25,1,2029,35.7155447092463
12,25,1,2025,33.5076389808221
5,25,1,2027,29.13794504230396
4,25,1,2027,34.079562061000175
12,25,1,2028,49.96443364308401
8,25,1,2024,27.947171980551534
2,25,1,2029,51.66588227245127
9,25,1,2028,45.87741437201702
11,25,1,2026,53.202366059666005
3,25,1,2030,63.57760519392534
9,25,1,2026,48.543834425399965
12,25,1,2028,56.799150109321324
12,25,1,2027,38.68601304699393
6,25,1,2025,48.84579010643678
7,25,1,2030,64.44734128807383
5,25,1,2024,20.995076921100033
6,25,1,2026,40.23015802622987
1,25,1,2027,55.79135709329473
8,25,1,2027,40.19256818972195
8,25,1,2024,39.586845182431155
4,25,1,2025,46.741571856457384
10,25,1,2030,45.73369598485813
1,25,1,2028,44.661489590715846
1,25,1,2028,25.015462305561314
5,25,1,2030,40.37094008323423
9,25,1,2028,38.919510771335815
6,25,1,2030,41.50226951448953
1,25,1,2026,26.871146626881142
7,25,1,2024,22.89675983135711
3,25,1,2028,51.812337741881784
4,25,1,2029,55.49285544146211
3,25,1,2028,49.15823683067055
2,25,1,2025,46.285717843657
7,25,1,2030,51.00560890457257
3,25,1,2027,27.027207396641437
4,25,1,2025,31.65708078758784
11,25,1,2026,47.46291919819388
7,25,1,2026,27.273298163132452
4,25,1,2029,58.885013159659906
7,25,1,2029,26.740345784937524
2,25,1,2024,28.399792762904745
4,25,1,2028,38.13880964887778
7,25,1,2029,60.63964611101932
1,25,1,2024,37.188228908105145
1,25,1,2029,46.675938974145126
12,25,1,2026,43.6192672405753
8,25,1,2030,39.839125207795355
1,25,1,2025,42.787644258548454
2,25,1,2027,30.927749387287037
5,25,1,2026,52.24377954064345
12,25,1,2030,64.07593555559032
11,25,1,2030,45.70625607080005
8,25,1,2025,44.302955819926574
5,25,1,2027,27.9394373872999
9,25,1,2030,27.787663979783595
2,25,1,2028,48.3207442497797
9,25,1,2029,29.834145897237562
6,25,1,2028,50.02011570493179
6,25,1,2030,39.979344283103494
5,25,1,2024,48.19078475056347
6,25,1,2027,47.67827868664747
8,25,1,2024,34.96867906751851
2,25,1,2030,61.009002635486404
11,25,1,2025,40.75385421241494
7,25,1,2027,31.687284386059073
8,25,1,2026,24.51906517227237
1,25,1,2024,29.69702418752516
11,25,1,2029,50.45621479936056
7,25,1,2026,33.0654717107658
5,25,1,2029,50.28011615160583
9,25,1,2027,28.605433256338024
5,25,1,2028,35.0710626917393
2,25,1,2024,37.78061179116949
4,25,1,2030,41.77485763205871
7,25,1,2030,41.82075423159813
3,25,1,2030,45.48748481669832
2,25,1,2030,44.40612470551279
11,25,1,2030,44.05052254296933
6,25,1,2028,47.11142047648131
1,25,1,2025,23.39730135213657
9,25,1,2024,40.83739392443145
9,25,1,2025,26.848422826472994
10,25,1,2030,41.439127741622634
6,25,1,2028,25.98131053560424
11,25,1,2030,40.89506854135032
2,25,1,2030,28.015556896523165
11,25,1,2027,28.568387745306083
12,25,1,2025,50.90840249870235
11,25,1,2028,46.10490321300907
12,25,1,2024,25.267497477178367
11,25,1,2030,55.604057338862695
8,25,1,2028,47.52826066655418
5,25,1,2026,53.61315416098716
10,25,1,2030,51.655394589788614
8,25,1,2027,52.41552242535007
2,25,1,2028,58.117851972072465
10,25,1,2026,36.79937246668412
6,25,1,2029,50.7074267598566
12,25,1,2027,36.33318351025127
7,25,1,2027,34.69809706014021
5,25,1,2029,46.051270128231124
7,25,1,2024,26.370450670640228
4,25,1,2024,49.96175237168312
12,25,1,2029,46.74437511705001
7,25,1,2029,37.277420826699625
9,25,1,2029,27.15877371258467
10,25,1,2026,25.613509822615267
3,25,1,2030,33.9956613386768
10,25,1,2027,49.90362685405878
6,25,1,2028,30.798739072702002
1,25,1,2024,45.206557989769586
1,25,1,2028,32.15977595168636
2,25,1,2027,39.941016001728514
7,25,1,2027,36.71959830374676
2,25,1,2029,30.781717800731364
1,25,1,2029,40.818962351705466
11,25,1,2029,40.15142978151449
12,25,1,2026,31.969842089833946
5,25,1,2024,25.73956002259211
5,25,1,2029,27.89232016987899
2,25,1,2027,48.704391626152386
1,25,1,2025,34.58072135978978
11,25,1,2028,59.051283513231546
2,25,1,2024,27.21544267590722
9,25,1,2029,50.30385323864245
11,25,1,2029,48.56419261345433
9,25,1,2024,26.486652599523136
4,25,1,2026,53.53045329971828
8,25,1,2027,29.12208955531189
5,25,1,2024,21.384955502486097
4,25,1,2029,61.65204303568373
7,25,1,2026,43.98878287204521
5,25,1,2027,51.42259362870944
3,25,1,2030,32.89056740342286
8,25,1,2026,35.078390881439034
4,25,1,2026,51.29604802375247
8,25,1,2025,49.781804302023474
9,25,1,2025,23.74854043533496
8,25,1,2029,33.873240644243666
8,25,1,2030,27.223597161449916
7,25,1,2024,29.98045477183782
2,25,1,2030,51.14767210427481
11,25,1,2028,28.60607928785986
12,25,1,2024,26.304869817965255
2,25,1,2030,57.303631316841326
4,25,1,2030,36.109070871493664
10,25,1,2030,32.95642539308641
10,25,1,2024,30.006796614010323
8,25,1,2030,45.42520698397208
9,25,1,2029,40.790895747033964
7,25,1,2025,45.13303675739599
7,25,1,2027,57.3730461843692
9,25,1,2026,23.65446193837682
4,25,1,2028,26.205895382870263
11,25,1,2026,32.47730312788438
7,25,1,2029,49.165289199132445
5,25,1,2026,32.21063323482888
8,25,1,2026,45.53809297404267
3,25,1,2030,28.382630700691177
6,25,1,2024,40.36187198530416
8,25,1,2030,39.92941777823845
9,25,1,2029,60.36694056879056
4,25,1,2024,42.77111448638881
3,25,1,2027,38.319152901849364
8,25,1,2026,28.982983290120536
3,25,1,2028,39.71100649974205
2,25,1,2028,46.286906997360276
2,25,1,2025,31.21050256005043
3,25,1,2025,33.87549339303715
3,25,1,2028,41.84045674648434
7,25,1,2026,44.39578844772705
7,25,1,2029,32.16811872061674
1,25,1,2026,45.83766153703127
12,25,1,2026,46.02576002834328
1,25,1,2028,55.775065962925915
3,25,1,2027,41.738797198822574
8,25,1,2026,35.25155973334578
7,25,1,2028,26.933000045963187
10,25,1,2029,50.190237284711316
3,25,1,2030,51.860659894009615
5,25,1,2026,33.92886823066035
10,25,1,2024,33.74630700697089
6,25,1,2026,29.36715951147467
7,25,1,2024,29.605135522900632
7,25,1,2026,22.683326345890137
3,25,1,2029,42.96626593411329
2,25,1,2030,37.917734784608115
1,25,1,2024,44.644395855782946
9,25,1,2024,38.35134417573078
4,25,1,2024,44.99784697215486
3,25,1,2026,48.57429502077432
7,25,1,2025,34.90599795027069
7,25,1,2029,52.75188274741353
4,25,1,2029,40.61396903936226
2,25,1,2029,29.770146404231248
3,25,1,2027,42.01955893955452
5,25,1,2028,41.48550949831797
6,25,1,2025,50.871249930640715
8,25,1,2024,29.86709642877678
5,25,1,2026,39.719756040544524
4,25,1,2029,53.185085914132635
4,25,1,2027,56.40143433818259
9,25,1,2025,49.1016844117241
4,25,1,2028,38.74736643177926
9,25,1,2030,61.132457736507746
8,25,1,2024,29.91997131050661
10,25,1,2027,24.76024458097585
8,25,1,2030,47.13899703203606
7,25,1,2024,40.344537750107484
12,25,1,2027,44.03352068765564
10,25,1,2029,46.182733315181295
10,25,1,2024,29.40912701853925
11,25,1,2029,50.388868102494406
11,25,1,2024,40.64810664689224
4,25,1,2025,46.409775050731284
12,25,1,2025,37.10983948691646
11,25,1,2024,39.76115233736932
4,25,1,2027,34.79959702129487
2,25,1,2027,41.75200658108018
10,25,1,2030,62.49741417258405
5,25,1,2029,40.28062229683512
1,25,1,2029,34.51538392757166
7,25,1,2028,38.892792245125364
4,25,1,2024,27.16579121728369
1,25,1,2028,59.00097041335921
9,25,1,2024,20.458242119870345
5,25,1,2028,48.16019749289793
1,25,1,2029,29.174148092137187
8,25,1,2029,28.65148205572379
7,25,1,2030,57.032720149417614
10,25,1,2030,49.64259384086563
3,25,1,2028,55.15592672906134
8,25,1,2029,56.962050273865
12,25,1,2026,51.68909031329661
8,25,1,2029,55.084537239067956
6,25,1,2025,45.8661199303109
2,25,1,2024,40.17160966230418
10,25,1,2024,24.157207676950243
5,25,1,2028,36.02098804939177
10,25,1,2025,30.303892413823625
4,25,1,2030,51.89231745475619
1,25,1,2028,56.56502365772455
3,25,1,2026,36.02243068812418
12,25,1,2029,42.073760783747005
7,25,1,2030,48.93456891468733
1,25,1,2025,25.27545518817567
9,25,1,2025,41.22115208522186
4,25,1,2024,33.652667677209166
7,25,1,2025,36.22607336743997
6,25,1,2029,59.56368018929272
3,25,1,2024,48.834514933955276
2,25,1,2027,34.24562182008561
4,25,1,2029,45.061244812067315
9,25,1,2026,52.62799811014992
7,25,1,2025,48.80207764432497
1,25,1,2026,31.503966345509962
5,25,1,2028,27.54747309977191
9,25,1,2024,36.25711501698419
12,25,1,2028,55.55310672627712
10,25,1,2027,53.99691823713208
4,25,1,2029,60.68779062892386
9,25,1,2024,23.008031503918144
5,25,1,2030,30.723708546958942
6,25,1,2029,38.42278506919124
8,25,1,2026,38.005282744207406
9,25,1,2028,37.56641882936611
6,26,1,2028,13.761495099828348
2,26,1,2025,22.917934925943367
2,26,1,2026,12.599284489708005
5,26,1,2025,18.05652130246743
12,26,1,2030,27.61934782123324
3,26,1,2030,17.968441547134088
10,26,1,2025,13.124611452130498
3,26,1,2025,15.079961003755459
7,26,1,2030,16.635884696367366
3,26,1,2026,20.192568642668842
12,26,1,2029,15.038422610963295
6,26,1,2025,23.243441637596074
8,26,1,2030,15.910845711632781
3,26,1,2027,25.13208455603714
4,26,1,2029,29.941271401255932
4,26,1,2024,21.670327493134103
2,26,1,2024,10.055849079242636
6,26,1,2030,14.753347724465694
1,26,1,2028,23.101242592793326
4,26,1,2028,22.707158244138704
12,26,1,2024,17.374929047067432
2,26,1,2029,16.797921271999513
6,26,1,2026,21.381763555317537
6,26,1,2025,13.901392388239094
2,26,1,2026,15.959042094747657
9,26,1,2026,13.797379471256237
1,26,1,2028,29.029352956985196
3,26,1,2024,14.39920987387032
2,26,1,2029,23.654844887921726
6,26,1,2029,31.080303243269377
11,26,1,2030,16.535956806304014
7,26,1,2029,17.853040907448417
2,26,1,2029,24.326588159232585
11,26,1,2026,11.032500946911968
12,26,1,2029,30.28462910574617
2,26,1,2024,17.41502167037897
5,26,1,2026,11.683823335481698
8,26,1,2025,13.419964051923895
4,26,1,2029,21.19638581157721
12,26,1,2024,20.878268759512785
1,26,1,2030,17.908808634177795
11,26,1,2029,28.519997859587484
1,26,1,2028,29.265372882303453
7,26,1,2027,26.172959533957517
3,26,1,2026,25.384966903735574
9,26,1,2027,19.54979854907185
8,26,1,2028,29.772505119498913
10,26,1,2026,11.718639856652162
11,26,1,2028,22.53441035213442
10,26,1,2030,20.377914978298183
5,26,1,2024,24.75796938914688
11,26,1,2024,16.846147643131122
6,26,1,2030,19.404808164430317
6,26,1,2024,21.435700630776616
12,26,1,2027,12.07536566506832
11,26,1,2025,13.130871056018936
10,26,1,2025,24.487645749494867
5,26,1,2029,20.737520402800413
5,26,1,2026,12.883424566654543
2,26,1,2025,14.44176368028055
5,26,1,2028,15.663751948019227
9,26,1,2024,20.37059037948371
7,26,1,2027,17.37986272933158
8,26,1,2025,24.796787487453503
2,26,1,2026,27.003390300622442
3,26,1,2025,25.55985220801077
6,26,1,2029,22.408204581045283
6,26,1,2027,27.71100641598739
7,26,1,2026,25.05002392110493
12,26,1,2026,20.80742329807611
9,26,1,2026,15.54644028162219
7,26,1,2025,22.367897611508727
4,26,1,2027,17.239828103944582
9,26,1,2027,21.409014915653675
2,26,1,2026,13.224168367627872
6,26,1,2028,13.113279090609685
12,26,1,2028,26.49202037835288
8,26,1,2025,26.03538499050153
9,26,1,2027,19.527717059020357
3,26,1,2029,29.850007016477896
6,26,1,2026,14.624788682607065
5,26,1,2026,20.29966916291464
3,26,1,2026,12.755281974777633
4,26,1,2029,20.420481790514778
5,26,1,2029,17.372829266995186
7,26,1,2026,19.218583793090026
6,26,1,2025,13.378410282671519
8,26,1,2028,26.091837665531013
6,26,1,2027,25.253448957746638
9,26,1,2028,19.107232202510133
1,26,1,2024,13.659793227564691
6,26,1,2024,24.48256838397598
11,26,1,2029,18.197809386874116
11,26,1,2026,13.009114241231526
6,26,1,2030,19.40176394963598
12,26,1,2024,12.713463029716554
7,26,1,2026,12.362579742238559
2,26,1,2029,22.181844842821494
4,26,1,2026,24.57600667367784
3,26,1,2030,28.017988414140007
4,26,1,2030,31.23993912060455
1,26,1,2029,23.540047938642186
7,26,1,2028,12.371230099027072
11,26,1,2028,17.317300750868245
6,26,1,2028,28.595066316650804
1,26,1,2030,24.358945470445207
1,26,1,2026,11.833333840093722
3,26,1,2027,20.63606346341289
5,26,1,2024,17.28834211314349
11,26,1,2026,11.85317405119648
8,26,1,2025,19.34331307440012
3,26,1,2024,17.587754733794686
5,26,1,2026,18.1066937860125
10,26,1,2030,25.6382975926993
8,26,1,2026,25.98248382664521
5,26,1,2027,18.649152314160823
7,26,1,2028,15.42138749335562
4,26,1,2027,27.439030802098827
1,26,1,2030,29.023975518968406
1,26,1,2028,22.697990479383222
1,26,1,2028,20.913609157627203
7,26,1,2029,15.760068325710574
12,26,1,2027,24.059955184987373
10,26,1,2028,12.359485972575113
1,26,1,2029,22.95987630699329
10,26,1,2026,16.54210820469397
12,26,1,2027,13.230066762895364
10,26,1,2028,14.158578554346134
1,26,1,2029,27.93415068909651
12,26,1,2025,11.915276156129922
1,26,1,2025,23.57267580348508
9,26,1,2026,27.23208574112503
1,26,1,2030,28.97159358415428
10,26,1,2024,21.865843097936196
4,26,1,2028,14.159844736810864
8,26,1,2030,24.857390813478563
6,26,1,2027,13.857857538739085
1,26,1,2028,25.341542025569886
2,26,1,2029,20.37292436618661
9,26,1,2025,15.609545504254074
2,26,1,2028,28.8236131462907
10,26,1,2029,22.433933491243693
6,26,1,2027,19.078410342366773
7,26,1,2024,18.0340834409095
1,26,1,2024,19.819383086714367
3,26,1,2028,22.526582816076004
4,26,1,2028,15.902528848802783
9,26,1,2025,20.306743290910415
2,26,1,2030,22.520569352947916
7,26,1,2024,24.435529500482552
7,26,1,2025,11.628992409907731
7,26,1,2027,24.834412957877223
1,26,1,2024,23.70029852948617
5,26,1,2029,17.825115042287727
1,26,1,2030,14.651291637920039
12,26,1,2026,19.530705484392822
3,26,1,2030,32.13388188723781
4,26,1,2028,28.585334605690925
5,26,1,2024,23.88142116909637
7,26,1,2024,15.996718526572792
10,26,1,2025,22.441133470267655
4,26,1,2029,26.491910990006332
6,26,1,2025,16.98595520247991
10,26,1,2028,27.803774235349533
11,26,1,2025,10.524904276659692
12,26,1,2028,20.215254310933577
5,26,1,2024,14.195618110356348
1,26,1,2027,15.298216672177457
7,26,1,2025,14.677670225940323
4,26,1,2028,28.193889978417094
4,26,1,2030,28.419399627947325
1,26,1,2024,21.059400108456842
7,26,1,2027,12.452041247610078
8,26,1,2027,16.22258199278755
8,26,1,2030,31.598257088745406
2,26,1,2025,25.102176744990636
8,26,1,2026,18.603641777855138
1,26,1,2027,25.843412378146564
7,26,1,2030,24.778345743377454
12,26,1,2027,13.145142774976597
12,26,1,2028,20.067411926509454
8,26,1,2024,10.044138179248113
10,26,1,2030,25.1048603038466
9,26,1,2029,16.276310487877225
11,26,1,2026,20.72135976292408
1,26,1,2025,23.61967545116663
12,26,1,2024,10.297979485604158
2,26,1,2030,20.190569768029302
12,26,1,2025,21.708315750729263
5,26,1,2024,11.25323136577018
4,26,1,2029,15.830836178282311
3,26,1,2025,23.562315840418602
4,26,1,2024,18.569166746278434
6,26,1,2026,14.1777367224156
6,26,1,2025,13.733856521986715
5,26,1,2029,30.756177129690066
7,26,1,2024,15.925067367580507
9,26,1,2027,23.872344377180614
3,26,1,2025,25.30865872718509
1,26,1,2024,17.73902604204286
3,26,1,2025,10.816221619071523
11,26,1,2029,17.82139410666222
9,26,1,2028,13.233200115926616
4,26,1,2030,15.998064189335652
10,26,1,2028,19.630129279142565
7,26,1,2025,25.620756119306034
6,26,1,2027,27.8173904294409
2,26,1,2025,16.673529843325273
3,26,1,2028,26.07823450967488
1,26,1,2030,20.541423284588046
4,26,1,2027,20.23514586389339
11,26,1,2028,15.297595324324805
5,26,1,2029,15.675151607338405
5,26,1,2028,21.523320469916914
8,26,1,2027,13.359614327752288
6,26,1,2025,14.96951263635948
4,26,1,2029,23.56636718078675
2,26,1,2024,12.928613439919232
4,26,1,2030,13.312056060588269
2,26,1,2024,19.47648235539458
5,26,1,2025,11.324904276287493
5,26,1,2028,24.810206573466353
8,26,1,2026,11.94257523302247
8,26,1,2026,25.366429730741903
1,26,1,2026,24.914214214299765
3,26,1,2025,11.201920151302431
10,26,1,2026,22.417975369172602
6,26,1,2027,24.53089445446645
5,26,1,2026,18.50051321438587
7,26,1,2025,11.082548563437307
10,26,1,2026,25.298499902890125
10,26,1,2025,20.242596081990943
5,26,1,2026,24.87531451014356
7,26,1,2028,15.794384171104062
8,26,1,2029,17.43579014808512
5,26,1,2029,14.44173818778886
6,26,1,2028,14.972982947575506
